id,neighborhood,property_type,accommodates,bathrooms,bedrooms,price,security_deposit,cleaning_fee,rating,superhost,response_time,minimum_nights,maximum_nights,latitude,longitude
35036974,Sheridan,Guest suite,2,1.0,0,60,0,0,93.0,0,,1,3,38.85717,-76.97848
35053675,Downtown,Apartment,2,1.0,1,115,250,125,100.0,0,,1,1125,38.90427,-77.02677
35054468,Capitol Hill,Condominium,2,1.0,1,50,1500,250,,0,within an hour,90,360,38.88364,-76.99112
35059395,Union Station,House,11,3.5,4,499,0,199,99.0,1,within an hour,2,1125,38.89371,-76.9967
35063349,Ivy City,Apartment,2,1.0,1,90,100,30,97.0,1,within an hour,2,30,38.9041,-76.99191
35065925,Union Station,House,12,3.5,4,399,0,199,100.0,1,within an hour,2,1125,38.89365,-76.99695
35068620,Dupont Circle,Apartment,2,2.5,1,105,0,75,100.0,0,within an hour,1,799,38.911,-77.04456
35079953,Brightwood Park,House,2,2.5,1,50,0,0,100.0,0,,15,1125,38.94978,-77.02146
35087646,Edgewood,Apartment,6,1.0,1,98,0,45,,0,,1,1125,38.91194,-77.00355
35095359,Columbia Heights,Apartment,1,1.0,1,55,0,20,94.0,0,within an hour,3,1125,38.93124,-77.02287
35098936,Brightwood Park,Townhouse,2,1.0,1,75,0,60,87.0,1,within a few hours,3,120,38.94906,-77.01586
35108077,Union Station,Apartment,4,1.0,2,200,0,0,100.0,0,within a day,2,30,38.89521,-77.0029
35120436,Dupont Circle,Apartment,2,1.0,1,100,0,50,88.0,0,,2,90,38.91025,-77.04115999999998
35120903,Cathedral Heights,Townhouse,4,1.5,3,107,0,100,100.0,1,within an hour,2,5,38.91941,-77.0761
35128606,Cathedral Heights,Apartment,2,1.0,1,65,0,19,100.0,0,,1,30,38.92307,-77.08032
35142364,Ivy City,Townhouse,2,1.0,1,45,0,38,100.0,0,,2,30,38.90294,-76.9773
35149056,Capitol Hill,House,4,2.5,2,257,500,435,,1,within an hour,30,1125,38.88368,-76.99028
35153764,Hawthorne,Apartment,6,1.5,2,149,150,90,97.0,1,within an hour,2,90,38.96477,-77.06132
35161686,Capitol Hill,House,4,1.0,0,100,0,30,99.0,1,within an hour,2,1125,38.8826,-76.98261
35163265,Edgewood,House,4,1.0,2,120,200,90,,0,within a few hours,2,1125,38.90973,-77.01526
35175523,Dupont Circle,Apartment,2,1.0,1,152,0,220,,0,within an hour,30,1125,38.9117,-77.03698
35178474,Union Station,Condominium,6,2.5,3,350,300,150,96.0,0,within an hour,2,30,38.89477,-76.9909
35178488,Downtown,Apartment,4,1.0,1,115,150,85,92.0,0,within an hour,1,7,38.90126,-77.01659000000002
35190274,Capitol Hill,Condominium,2,1.0,1,50,1500,300,,0,within an hour,90,360,38.88048,-76.98376999999998
35190414,Capitol Hill,Condominium,1,1.0,1,40,1500,200,,0,within an hour,180,360,38.88227,-76.99122
35191046,Capitol Hill,Condominium,2,1.0,1,40,1500,200,,0,within an hour,180,360,38.88097,-76.98303
35191255,Capitol Hill,Condominium,2,1.0,1,50,1500,200,,0,within an hour,120,360,38.8811,-76.98465999999998
35191595,Capitol Hill,Condominium,2,1.0,1,30,1500,200,,0,within an hour,270,360,38.88117,-76.9847
35196594,Dupont Circle,Apartment,2,1.0,0,120,500,0,,0,,7,56,38.91332,-77.03957
35201832,West End,Condominium,4,1.0,1,199,0,80,100.0,1,within a day,2,1125,38.90656,-77.04796
35202572,Union Station,Condominium,2,1.0,1,90,500,75,80.0,0,within an hour,30,1125,38.89504,-76.99739
35205839,Columbia Heights,Apartment,4,1.0,2,150,0,150,76.0,0,within an hour,3,1125,38.9306,-77.03896999999998
35224602,Dupont Circle,Serviced apartment,2,1.0,1,147,500,300,,1,within an hour,30,1125,38.91332,-77.04574000000002
35224647,Dupont Circle,Serviced apartment,2,1.0,1,144,500,300,,1,within an hour,30,1125,38.9133,-77.04581999999998
35224697,Dupont Circle,Serviced apartment,2,1.0,1,144,500,300,,1,within an hour,30,1125,38.91327,-77.04668000000002
35224959,Dupont Circle,Serviced apartment,2,1.0,1,149,500,300,,1,within an hour,30,1125,38.91242,-77.04586
35225006,Dupont Circle,Serviced apartment,2,1.0,1,153,500,300,,1,within an hour,30,1125,38.91194,-77.04751999999998
35225056,Dupont Circle,Serviced apartment,4,1.0,2,207,500,360,,1,within an hour,30,1125,38.91365,-77.04597
35225085,Dupont Circle,Serviced apartment,2,1.0,1,157,500,300,,1,within an hour,30,1125,38.91173,-77.04571999999997
35225262,Sheridan,Townhouse,2,1.0,1,65,0,0,95.0,1,within an hour,2,1125,38.85503,-76.98586
35225283,Dupont Circle,Serviced apartment,4,1.0,2,207,500,360,,1,within an hour,30,1125,38.91309,-77.04602
35226500,Friendship Heights,Apartment,3,1.0,1,125,250,75,87.0,0,within a few hours,4,1125,38.94825,-77.098
35230824,Spring Valley,House,2,1.0,1,75,0,35,96.0,1,within an hour,1,1125,38.93651,-77.11209000000002
35233081,Sheridan,Townhouse,2,1.0,1,120,0,0,98.0,1,a few days or more,3,1125,38.85299000000001,-76.98781
35236322,Capitol Hill,Condominium,2,1.0,1,43,1500,200,,0,within an hour,90,360,38.88087,-76.98473
35247796,Georgetown,House,5,3.0,2,250,0,0,,0,within a few hours,14,80,38.91478,-77.07283000000002
35248112,Columbia Heights,House,1,1.0,1,50,0,0,100.0,0,within an hour,1,10,38.93074,-77.02996
35251578,Fairfax Village,Condominium,6,1.0,2,110,0,75,95.0,1,within an hour,3,1125,38.86534,-76.96840999999998
35252123,Capitol Hill,Condominium,1,1.0,1,43,1500,200,,0,within an hour,150,360,38.87855,-76.98409000000002
35252505,Capitol Hill,Condominium,1,1.0,1,55,1500,250,,0,within an hour,60,360,38.88032000000001,-76.98266
35253071,Shaw,Serviced apartment,2,1.0,0,135,500,300,,1,within an hour,30,1125,38.90668,-77.02332
35253361,Shaw,Serviced apartment,2,1.0,1,152,500,300,100.0,1,within an hour,30,1125,38.90745,-77.02542
35253447,Shaw,Serviced apartment,2,1.0,1,145,500,300,,1,within an hour,30,1125,38.90647,-77.02314
35253515,Shaw,Serviced apartment,4,2.0,2,216,500,410,,1,within an hour,30,1125,38.90631,-77.02501
35254773,Dupont Circle,Serviced apartment,2,1.5,1,180,500,325,,1,within an hour,30,1125,38.91166,-77.04326
35255067,Dupont Circle,Serviced apartment,4,2.0,2,236,500,410,,1,within an hour,30,1125,38.91132,-77.04278000000002
35255207,Dupont Circle,Serviced apartment,4,2.0,2,245,500,410,,1,within an hour,30,1125,38.91147,-77.0444
35255723,Dupont Circle,Serviced apartment,4,2.0,2,245,500,410,,1,within an hour,30,1125,38.9116,-77.04462
35257471,Brightwood Park,House,2,1.5,1,80,0,15,100.0,0,,1,1125,38.94955,-77.0189
35260812,Shaw,Serviced apartment,6,2.0,3,271,500,470,,1,within an hour,30,1125,38.90697,-77.02951999999998
35263183,Twining,Apartment,9,1.0,3,153,0,100,93.0,1,within an hour,2,1125,38.86946,-76.96528
35265350,Edgewood,House,6,1.5,3,200,500,150,96.0,0,within an hour,1,1125,38.90923,-77.01074
35277859,Takoma,Townhouse,2,1.0,1,100,100,35,100.0,0,,2,30,38.96316,-77.01903
35281469,Capitol View,Apartment,4,1.0,1,79,0,15,94.0,0,within an hour,1,1125,38.88103,-76.94381
35284166,Capitol Hill,House,2,1.0,1,80,0,10,90.0,0,within an hour,1,1125,38.88348,-76.97887
35284309,Brookland,Condominium,5,1.0,2,115,250,80,100.0,0,within a day,1,20,38.92103,-76.98658
35285053,Howard University,Townhouse,8,2.0,4,234,200,105,99.0,1,within an hour,2,14,38.9189,-77.0324
35286951,Kalorama Heights,Condominium,3,1.0,1,75,0,15,100.0,0,,3,9,38.92048,-77.04233
35289879,Columbia Heights,Apartment,2,1.0,0,65,0,40,96.0,1,within an hour,2,1125,38.9322,-77.02733
35309080,Sheridan,Apartment,2,1.0,1,37,0,10,96.0,1,within an hour,2,60,38.85586,-76.98179
35309607,Dupont Circle,Apartment,4,1.0,0,117,100,0,94.0,0,,3,1125,38.90758,-77.03665
35309811,Takoma,Bungalow,6,3.0,3,93,500,110,96.0,0,within a day,30,1125,38.9564,-77.00799
35316303,Columbia Heights,Guest suite,4,1.0,0,100,0,83,99.0,1,within an hour,2,1125,38.92636,-77.02561
35318288,Union Station,Townhouse,10,3.5,4,400,400,240,100.0,1,within an hour,1,365,38.90183,-77.00431
35319289,Columbia Heights,Townhouse,1,1.0,1,55,0,0,,0,,60,120,38.93442,-77.03028
35330886,Congress Heights,Townhouse,10,3.5,3,130,400,200,100.0,1,within an hour,1,30,38.82861,-77.01041
35335905,Southwest Employment Area,Apartment,4,1.0,1,125,100,65,94.0,1,within an hour,1,10,38.88566,-77.01947
35336448,Capitol Hill,Apartment,4,1.0,1,99,0,50,100.0,1,within an hour,1,1125,38.88486,-77.00497
35341187,Howard University,House,4,2.5,2,375,500,75,93.0,0,within an hour,5,15,38.91497,-77.02781999999998
35341451,Columbia Heights,House,6,2.5,3,785,0,0,,0,,6,6,38.93549,-77.03563
35343181,Georgetown,Apartment,6,1.0,2,199,0,49,97.0,1,within an hour,3,1125,38.91506,-77.07419
35344486,Brightwood Park,Guest suite,4,1.0,1,70,0,50,90.0,0,within an hour,2,7,38.94288,-77.01586
35350082,Dupont Circle,Apartment,2,1.0,1,200,0,70,100.0,0,,2,10,38.9164,-77.03663
35358726,Columbia Heights,Condominium,4,1.0,1,100,600,70,95.0,1,within an hour,1,1125,38.93224,-77.03185
35367534,Mayfair,Townhouse,2,1.5,1,65,0,20,100.0,1,within an hour,7,120,38.89914,-76.9526
35369238,Brightwood Park,House,5,2.5,3,175,0,90,80.0,0,a few days or more,2,21,38.94824000000001,-77.03357
35376811,Edgewood,Apartment,4,1.0,1,132,250,60,100.0,1,,60,1125,38.91756,-77.01119
35382379,Downtown,Apartment,2,1.0,0,92,0,65,93.0,0,,3,1125,38.90381,-77.02752
35385113,Mayfair,Townhouse,2,1.5,1,55,100,0,,0,within a day,2,3,38.90003,-76.95188
35389007,Shaw,House,2,1.5,1,104,200,50,100.0,1,within a few hours,4,10,38.9058,-77.01911
35398470,Twining,Condominium,2,1.0,1,61,100,0,73.0,0,,365,1125,38.86627,-76.94864
35410098,Brookland,Guest suite,2,1.0,1,68,200,75,96.0,1,,2,30,38.93404,-76.98114
35410848,Brightwood Park,House,6,1.5,2,200,0,50,,0,,1,1125,38.95046,-77.01691
35412148,Brightwood Park,House,3,1.5,1,100,0,15,,0,,1,1125,38.94933,-77.01564
35414659,Historic Anacostia,House,6,1.0,2,126,0,10,86.0,0,within an hour,1,1125,38.86389000000001,-76.98794000000002
35419723,Ivy City,Condominium,4,2.0,1,120,0,25,90.0,0,within a few hours,4,14,38.90534,-76.98031
35419813,North Cleveland Park,Apartment,3,2.0,2,210,0,0,,0,within an hour,4,1125,38.94717,-77.06026999999997
35419838,Sheridan,Apartment,2,1.0,1,55,0,10,91.0,0,within a few hours,2,1125,38.85852,-76.99253
35442256,Edgewood,Condominium,2,1.0,1,47,0,65,96.0,1,within an hour,6,1125,38.92892,-76.99731
35449375,Ivy City,Apartment,8,1.0,3,155,0,60,98.0,1,within an hour,2,1125,38.90039,-76.97669
35454316,Columbia Heights,Condominium,4,1.0,1,175,0,0,80.0,0,,2,1125,38.92277,-77.02983
35462930,Capitol Hill,Apartment,6,1.0,2,199,0,75,97.0,0,within an hour,1,1125,38.88391,-76.99132
35462967,Spring Valley,House,1,1.0,1,45,0,30,100.0,1,within an hour,1,1125,38.93642,-77.11073
35480065,Columbia Heights,House,4,2.5,2,350,500,65,93.0,0,within a few hours,2,1125,38.93575,-77.0384
35484554,Shaw,Apartment,3,1.0,1,111,0,22,100.0,0,,1,7,38.91043,-77.03381999999998
35486678,Columbia Heights,Apartment,6,2.0,2,695,1000,250,100.0,1,within an hour,1,1125,38.92416,-77.03574
35495076,Capitol Hill,Townhouse,4,2.0,2,150,500,100,,0,,5,365,38.88179,-76.98698
35498011,Shaw,Condominium,3,1.0,0,136,0,0,,0,,1,1125,38.90605,-77.0324
35513492,Ivy City,House,1,1.0,1,30,0,15,95.0,0,within a few hours,2,30,38.90302,-76.98624000000002
35516187,Ivy City,Townhouse,12,2.5,3,340,0,100,97.0,1,within an hour,2,28,38.90272,-76.98515
35517815,Cleveland Park,Condominium,5,1.0,2,125,125,80,100.0,0,within an hour,3,35,38.93627,-77.07183
35517999,Shaw,Guest suite,2,1.0,1,99,0,55,99.0,1,within an hour,2,1125,38.91043,-77.01941
35533588,Brightwood Park,Apartment,1,1.0,1,60,0,0,,0,,5,15,38.9591,-77.02941
35540772,Columbia Heights,Townhouse,1,1.0,1,55,0,0,,0,,60,120,38.93475,-77.02938
35547978,Shaw,Apartment,1,1.0,1,57,0,0,85.0,0,,3,3,38.9067,-77.02936
35564305,Friendship Heights,Townhouse,2,1.0,1,85,0,20,98.0,0,within an hour,1,1125,38.94483,-77.07309000000002
35564855,Brightwood Park,Apartment,4,1.0,1,175,100,50,97.0,1,within a day,1,1125,38.93975,-77.04019
35571953,Edgewood,Townhouse,8,1.5,3,425,250,140,,1,within an hour,3,1125,38.92096,-77.01073000000002
35576465,Dupont Circle,Apartment,2,1.0,1,92,0,0,60.0,0,within a few hours,3,1125,38.91482,-77.03618
35576951,Spring Valley,House,2,1.0,1,80,0,35,93.0,0,within an hour,2,1125,38.91402,-77.08362
35578850,West End,Boutique hotel,2,1.0,1,124,0,0,100.0,0,within an hour,1,28,38.89995,-77.05284
35578939,West End,Boutique hotel,4,1.0,1,109,0,0,100.0,0,within an hour,1,28,38.89913,-77.05273000000003
35579189,Dupont Circle,Guest suite,2,1.0,1,89,0,50,92.0,0,within an hour,3,28,38.9152,-77.03575
35584335,Georgetown,Apartment,2,1.0,0,124,0,0,96.0,1,within an hour,1,4,38.91627,-77.07446999999998
35587537,Woodridge,Guest suite,6,2.0,3,125,0,75,94.0,0,within an hour,1,1125,38.92873,-76.96772
35606494,Brightwood Park,Guesthouse,3,1.0,1,98,0,50,100.0,0,within an hour,1,1125,38.94028,-77.03605
35611244,Historic Anacostia,House,13,3.0,5,375,0,0,92.0,0,within an hour,3,1125,38.86588,-76.98705
35612268,Congress Heights,House,4,1.0,1,57,100,50,93.0,0,within an hour,1,1125,38.84699000000001,-77.00093000000003
35640915,Edgewood,Townhouse,4,1.5,2,185,350,120,100.0,0,within a few hours,2,31,38.9088,-77.01025
35640948,Georgetown,House,6,2.5,3,135,250,145,92.0,0,within an hour,2,1000,38.90995,-77.06585
35641255,Deanwood,House,2,1.5,1,70,0,0,,0,within an hour,2,14,38.90525,-76.93079
35649783,Howard University,Townhouse,6,1.5,2,250,250,150,100.0,1,within an hour,2,1125,38.91862,-77.03389
35653506,Georgetown,Apartment,3,1.0,0,103,0,15,97.0,1,within an hour,1,1125,38.90638,-77.06255
35667144,Eastland Gardens,House,1,2.0,1,65,0,0,,0,within a day,90,1125,38.90485,-76.94270999999998
35672144,Twining,House,5,1.0,1,125,0,25,,0,within an hour,1,1125,38.87322,-76.97502
35684395,Union Station,Apartment,6,1.0,1,139,100,85,96.0,1,within an hour,1,6,38.89867,-76.99863
35685015,Capitol Hill,Apartment,4,1.0,1,125,300,35,100.0,0,within an hour,2,28,38.89104,-76.99963000000002
35687041,Capitol Hill,Condominium,4,1.0,1,33,1500,200,,0,within an hour,180,360,38.87968,-76.98278
35690509,Cleveland Park,House,3,1.0,1,79,250,135,97.0,0,within an hour,2,1125,38.92656,-77.06864
35703344,Downtown,Loft,3,1.0,1,190,500,65,95.0,0,within an hour,5,7,38.90147,-77.01496
35707442,Howard University,Apartment,1,1.0,1,101,0,0,100.0,0,,1,1,38.91671,-77.03304
35708928,West End,Apartment,5,2.0,2,100,0,0,,0,,1,2,38.90772,-77.05051
35710066,Shaw,Serviced apartment,2,1.0,1,153,500,300,,1,within an hour,30,1125,38.90593,-77.03142
35714192,North Cleveland Park,Apartment,1,1.0,1,30,0,0,95.0,1,,1,29,38.941,-77.06163000000002
35714910,Brightwood Park,Condominium,2,2.0,1,300,1000,0,,0,,1,3,38.95765,-77.027
35717143,North Michigan Park,Apartment,6,1.0,1,52,0,0,100.0,0,within a day,2,5,38.94158,-76.99271
35717206,Dupont Circle,Condominium,4,1.0,1,150,0,0,100.0,0,,1,1125,38.91175,-77.04054000000002
35741692,Capitol Hill,Apartment,4,1.0,1,95,0,60,99.0,1,within an hour,1,1125,38.88838,-76.99429
35743417,West End,Condominium,2,1.0,0,99,300,75,95.0,0,within an hour,14,1125,38.90732,-77.04706999999998
35743451,West End,Condominium,3,1.0,1,125,0,0,88.0,0,within a day,3,1125,38.90056,-77.04939
35760491,Edgewood,Guest suite,5,2.0,2,120,0,35,98.0,1,within an hour,1,1125,38.9168,-77.00862
35764525,Brightwood Park,Apartment,5,1.0,1,62,0,20,97.0,1,within an hour,10,1125,38.94997,-77.01671999999998
35766831,Dupont Circle,Apartment,4,1.0,2,150,0,50,96.0,1,within an hour,2,1125,38.91718,-77.03527
35795747,River Terrace,Townhouse,2,1.0,1,70,0,20,,1,within an hour,2,5,38.89031,-76.94635
35806393,Shaw,Apartment,2,1.0,1,120,0,30,100.0,1,within an hour,1,10,38.90749,-77.02417
35807905,Capitol Hill,House,5,2.0,3,160,0,0,100.0,0,within an hour,1,30,38.88392,-77.00161
35825218,Downtown,Serviced apartment,2,1.0,1,140,500,300,,1,within an hour,30,1125,38.9057,-77.03174
35825394,Shaw,Serviced apartment,2,1.0,1,151,500,300,,1,within an hour,30,1125,38.90709,-77.0318
35825763,Shaw,Serviced apartment,2,1.0,1,159,500,300,,1,within an hour,30,1125,38.90642,-77.0293
35826008,Downtown,Serviced apartment,2,1.0,1,144,500,300,,1,within an hour,30,1125,38.90562,-77.02914
35841334,Southwest Employment Area,House,7,2.5,3,225,0,120,93.0,0,within an hour,3,30,38.8843,-77.00963
35845429,Takoma,Apartment,2,1.0,1,102,0,0,90.0,0,within an hour,4,30,38.97531,-77.01804
35845599,Edgewood,House,4,2.5,3,199,5000,150,100.0,0,within an hour,2,30,38.92371,-76.99965999999998
35864288,Brookland,Apartment,10,3.0,5,249,0,239,90.0,0,within an hour,1,20,38.9217,-76.98019000000002
35876913,Brightwood Park,Apartment,4,1.0,1,98,0,70,98.0,1,within an hour,2,180,38.94345,-77.02438000000002
35878322,Kalorama Heights,Apartment,2,1.0,1,129,0,35,97.0,1,within an hour,1,30,38.91514,-77.0469
35896830,Union Station,Townhouse,1,1.5,1,79,0,50,100.0,1,within an hour,3,7,38.90387,-76.99828000000002
35900579,West End,Apartment,2,1.0,1,185,0,220,,0,within an hour,30,1125,38.90213,-77.05167
35900656,Downtown,Apartment,4,2.0,2,199,0,250,,0,within an hour,30,1125,38.90072,-77.01875
35903925,West End,Apartment,2,1.0,1,198,0,220,,0,within an hour,30,1125,38.90603,-77.04696
35903980,West End,Apartment,2,1.0,1,194,0,220,,0,within an hour,30,1125,38.90603,-77.04696
35914133,Brookland,House,2,1.0,1,37,0,28,94.0,0,within an hour,1,4,38.92494,-76.97811
35914653,Ivy City,Townhouse,2,1.5,1,70,100,10,99.0,0,within an hour,2,90,38.90645,-76.98445
35915972,Brightwood Park,Apartment,1,2.0,1,39,0,0,100.0,0,within an hour,4,300,38.9379,-77.02378
35916708,Brookland,House,2,1.0,1,40,0,28,92.0,0,within an hour,1,4,38.9229,-76.98163000000002
35917004,Brookland,House,2,1.0,1,41,0,28,94.0,0,within an hour,1,4,38.92524,-76.98366999999998
35935685,Dupont Circle,Apartment,2,1.0,1,188,0,220,,0,within an hour,30,1125,38.91148,-77.03697
35944422,Douglas,Townhouse,4,1.0,1,125,0,50,80.0,1,within a few hours,2,1125,38.84871,-76.97683
35966786,Congress Heights,Apartment,6,1.0,2,119,0,0,,0,,2,1125,38.84347,-76.99054
35967047,Dupont Circle,Townhouse,7,2.0,5,429,1500,175,99.0,1,within a few hours,3,27,38.91397,-77.03777
35986334,Ivy City,Apartment,9,2.0,4,300,150,150,100.0,0,within a few hours,3,7,38.91021,-76.98738
35991621,Columbia Heights,Townhouse,6,3.5,2,350,200,150,96.0,0,within an hour,2,1125,38.92315,-77.02855
35996523,Capitol Hill,Townhouse,6,2.0,3,110,0,0,,0,within a day,90,1125,38.88395,-76.97805
35999916,Takoma,House,4,1.0,0,100,0,100,,0,within an hour,1,1125,38.97365,-77.0178
36002773,Capitol Hill,Apartment,2,1.0,1,95,0,0,100.0,0,,2,6,38.88141,-76.9998
36003112,Union Station,House,2,1.5,1,42,100,35,93.0,0,,1,29,38.90225,-76.99791
36018158,Downtown,Serviced apartment,2,1.0,0,109,500,300,,1,within an hour,30,1125,38.90131,-77.01737
36018226,Downtown,Serviced apartment,2,1.0,0,114,500,300,,1,within an hour,30,1125,38.90183,-77.01753000000002
36018269,Dupont Circle,Condominium,2,1.0,1,90,350,0,100.0,1,within an hour,4,8,38.9064,-77.03481
36018580,Dupont Circle,Apartment,2,1.0,1,177,0,220,,0,within an hour,30,1125,38.90924,-77.03822
36019020,Kalorama Heights,Apartment,2,1.0,0,60,0,30,,0,a few days or more,15,23,38.91406,-77.04745
36024524,Dupont Circle,Apartment,3,1.0,1,118,0,50,95.0,1,within an hour,2,1125,38.91531,-77.04004
36025499,Capitol View,House,2,1.0,1,69,100,25,100.0,1,within an hour,2,40,38.87666,-76.93916
36030026,Southwest Employment Area,Apartment,4,1.0,1,120,0,50,98.0,1,within an hour,2,1125,38.88117,-77.01867
36037856,Howard University,Apartment,4,2.0,2,10,250,120,100.0,1,within an hour,1,1125,38.9154,-77.0285
36038579,Union Station,Guest suite,3,1.0,0,89,0,75,91.0,1,within an hour,1,1125,38.90284000000001,-76.99918000000002
36063519,Ivy City,Apartment,2,1.0,1,73,100,50,96.0,1,within an hour,1,90,38.90693,-76.98933000000002
36063723,Downtown,Apartment,2,1.0,0,120,0,8,87.0,0,,1,15,38.90552,-77.02853
36067662,Takoma,Guest suite,5,1.0,1,90,0,30,92.0,0,within a few hours,1,1125,38.97229,-77.02541
36067974,Edgewood,Condominium,2,1.0,1,60,0,0,80.0,0,,1,1125,38.9202,-77.01292
36076422,Downtown,Apartment,3,1.0,1,81,200,50,100.0,0,within a few hours,3,22,38.90022,-77.01078000000003
36077364,Union Station,Condominium,2,1.0,1,149,0,0,,0,,2,1125,38.8995,-76.98451999999997
36079716,Georgetown,Apartment,5,1.0,2,300,0,80,89.0,0,within an hour,4,1125,38.90526,-77.06532
36092711,Downtown,House,12,2.5,4,495,600,150,100.0,0,within an hour,3,59,38.90499000000001,-77.01916999999997
36094756,Downtown,Apartment,4,1.0,1,115,150,85,,0,within an hour,1,7,38.90021,-77.01526
36095968,West End,Apartment,2,1.0,0,119,0,150,,0,within an hour,29,1120,38.90525,-77.05125
36099123,Downtown,Apartment,4,1.0,1,155,400,75,99.0,0,within an hour,3,59,38.90499000000001,-77.01916999999997
36099283,West End,Condominium,6,2.0,2,600,0,0,,0,,7,7,38.90661,-77.0498
36099602,Downtown,Serviced apartment,2,1.0,0,118,500,300,,1,within an hour,30,1125,38.90165,-77.01746
36103228,Takoma,Apartment,2,1.0,1,99,100,65,,1,within an hour,2,30,38.96677,-77.02778
36107557,Deanwood,Apartment,4,1.0,1,80,100,50,96.0,1,within an hour,1,90,38.89585,-76.92905
36107609,Brightwood Park,Apartment,6,1.0,1,66,0,60,91.0,1,within an hour,1,30,38.93887,-77.02857
36109968,Capitol Hill,Boutique hotel,2,1.0,1,100,0,0,60.0,0,within an hour,1,1125,38.88604,-77.00369
36111747,Howard University,Condominium,4,1.0,1,175,0,75,100.0,0,within an hour,2,1125,38.91863,-77.03111
36112363,Howard University,Apartment,8,3.5,3,395,600,150,100.0,0,within an hour,3,59,38.91505,-77.01831999999997
36113616,Shaw,Loft,8,2.0,3,510,500,145,100.0,0,within an hour,3,59,38.91124,-77.01890999999998
36117208,Columbia Heights,Townhouse,4,2.0,1,59,150,18,90.0,0,within an hour,1,1125,38.92818,-77.03048000000003
